From Date,PM2.5,PM10,NO2,SO2
04/06/2019 00:00,20.78,54.38,36.69,2.99
05/06/2019 00:00,29.08,86.8,40.69,5.46
06/06/2019 00:00,30.62,84.68,25.92,3.63
07/06/2019 00:00,24.74,56.47,36.71,8.09
08/06/2019 00:00,None,None,None,None
09/06/2019 00:00,None,None,None,None
10/06/2019 00:00,None,None,None,None
11/06/2019 00:00,9.31,37.59,29.38,3.26
12/06/2019 00:00,5.14,34.12,30.13,2.68
13/06/2019 00:00,11.07,35.1,33.58,3.25
14/06/2019 00:00,18.59,45.24,25.52,4.07
15/06/2019 00:00,22.16,62.14,0.1,5.99
16/06/2019 00:00,22.02,56.67,0.1,2.63
17/06/2019 00:00,23.91,65.37,0.15,3.18
18/06/2019 00:00,23.69,67.34,0.69,3.26
19/06/2019 00:00,20.85,61.04,0.87,1.96
20/06/2019 00:00,20.12,62.12,0.76,3.7
21/06/2019 00:00,27.68,69.65,1.7,5.34
22/06/2019 00:00,26.53,46.21,1.96,4.52
23/06/2019 00:00,23.66,47.72,1.88,3.62
24/06/2019 00:00,27.46,58.39,3.46,7.93
25/06/2019 00:00,26.29,42.77,4.62,6.45
26/06/2019 00:00,16.93,37.39,1.9,2.79
27/06/2019 00:00,9.7,26.2,1.83,4.05
28/06/2019 00:00,10.35,22.12,4.49,2.56
29/06/2019 00:00,13.2,26.02,6.53,4.24
30/06/2019 00:00,15.45,26.91,0.12,3.3
01/07/2019 00:00,14.85,31.81,0.17,6.72
02/07/2019 00:00,15.21,31.01,0.11,1.92
03/07/2019 00:00,17.74,48.66,0.13,3.26
04/07/2019 00:00,13.97,40.88,0.12,3.01
05/07/2019 00:00,14.78,35.2,0.11,2.43
06/07/2019 00:00,13.72,42.9,0.11,2.53
07/07/2019 00:00,12.2,35.28,0.11,3.56
08/07/2019 00:00,15.05,36.9,0.12,2.54
09/07/2019 00:00,15.18,38.43,0.17,4.91
10/07/2019 00:00,11.58,28.61,0.16,3.94
11/07/2019 00:00,17,44.48,0.22,2.74
12/07/2019 00:00,13.52,34.61,0.17,3.6
13/07/2019 00:00,11.81,32.02,0.21,3.34
14/07/2019 00:00,14.49,41.25,0.18,4.05
15/07/2019 00:00,14.01,33.16,0.19,3.43
16/07/2019 00:00,24.25,80.4,0.15,3.1
17/07/2019 00:00,23.38,62.78,0.2,2.29
18/07/2019 00:00,28.64,86.82,0.19,3.39
19/07/2019 00:00,28.82,73.55,0.22,3.29
20/07/2019 00:00,18.95,45.55,0.19,2.97
21/07/2019 00:00,9,20.86,0.35,9.13
22/07/2019 00:00,2.01,30.24,0.18,4
23/07/2019 00:00,5.83,25.68,0.23,3.55
24/07/2019 00:00,8.58,25.55,0.41,2.15
25/07/2019 00:00,15.23,45.33,0.54,5.46
26/07/2019 00:00,12.28,36.47,0.39,1.92
27/07/2019 00:00,12.96,40.08,None,5.24
28/07/2019 00:00,13.78,38.32,None,4.34
29/07/2019 00:00,9.82,24.35,None,2.68
30/07/2019 00:00,8.3,16.26,None,5.29
31/07/2019 00:00,9.53,28.64,None,1.99
01/08/2019 00:00,5.38,23.58,None,2.21
02/08/2019 00:00,6.91,18.75,23.29,1.84
03/08/2019 00:00,6.4,15.07,27.21,3.73
04/08/2019 00:00,3.28,11.36,28.99,4.11
05/08/2019 00:00,6.34,16.14,28.16,2.7
06/08/2019 00:00,11.77,26.41,30.96,2.69
07/08/2019 00:00,10.7,25.78,30.1,2.38
08/08/2019 00:00,16.53,41.18,30.42,2.03
09/08/2019 00:00,16.36,45.97,29.42,1.45
10/08/2019 00:00,10.67,25.92,28.52,2.39
11/08/2019 00:00,None,None,None,None
12/08/2019 00:00,39.16,97,59.84,3
13/08/2019 00:00,39.95,109.7,55.04,3.71
14/08/2019 00:00,23.88,65.3,42.44,3
15/08/2019 00:00,17.15,44.91,40.2,2.33
16/08/2019 00:00,19.69,63.07,50.34,2.96
17/08/2019 00:00,22.75,89.93,48.22,2.61
18/08/2019 00:00,32.1,109.06,61.26,10.96
19/08/2019 00:00,29.4,91.15,53.16,4.4
20/08/2019 00:00,35.09,107.82,48.8,3.45
21/08/2019 00:00,33.26,95.19,50.61,4.15
22/08/2019 00:00,22.5,62.85,52.27,2.16
23/08/2019 00:00,None,None,None,None
24/08/2019 00:00,13.25,62.42,34.86,11.99
25/08/2019 00:00,17.67,41.57,36.55,1.52
26/08/2019 00:00,18.49,56.53,31.44,3.16
27/08/2019 00:00,20.85,68.19,14.39,1.56
28/08/2019 00:00,19.89,60.34,3.5,1.3
29/08/2019 00:00,22.03,70.56,None,2.35
30/08/2019 00:00,18.06,38.86,19.01,3.27
31/08/2019 00:00,14.8,30.14,26.67,2.78
01/09/2019 00:00,10.99,22.8,14.15,2.97
02/09/2019 00:00,14.65,33.17,10.89,2.21
03/09/2019 00:00,11.34,19.53,0.45,1.31
04/09/2019 00:00,11.71,26.25,None,2.14
05/09/2019 00:00,12.1,30.64,None,1.79
06/09/2019 00:00,10.1,27.83,None,2.58
07/09/2019 00:00,8.15,28.47,None,2.36
08/09/2019 00:00,12.2,28.49,None,1.35
09/09/2019 00:00,13.66,35.34,None,1.63
10/09/2019 00:00,15.96,49.03,None,2.93
11/09/2019 00:00,18.24,61.21,None,4.61
12/09/2019 00:00,18.69,49.58,None,4.15
13/09/2019 00:00,15.86,39.64,None,2.32
14/09/2019 00:00,19.25,45.86,None,7.05
15/09/2019 00:00,17.3,34.08,None,2.17
16/09/2019 00:00,29.02,77.69,None,2.37
17/09/2019 00:00,30.81,80.12,None,4.27
18/09/2019 00:00,23.07,40.98,None,8.85
19/09/2019 00:00,21.11,34.42,None,5.8
20/09/2019 00:00,18.39,38.71,None,2.01
21/09/2019 00:00,22.14,55.6,None,4.46
22/09/2019 00:00,27.95,55.66,None,3.16
23/09/2019 00:00,32.81,70.03,None,3.52
24/09/2019 00:00,25.79,51.24,None,1.93
25/09/2019 00:00,15.87,30.59,None,4.12
26/09/2019 00:00,12.96,29.53,None,13.42
27/09/2019 00:00,13.15,28.97,None,4.9
28/09/2019 00:00,20.23,31,None,2.36
29/09/2019 00:00,20.69,None,None,1.48
30/09/2019 00:00,28.64,53.7,None,3.05
01/10/2019 00:00,26.72,69.75,None,3.25
02/10/2019 00:00,30.76,76.17,None,1.51
03/10/2019 00:00,25.62,63.21,None,3.22
04/10/2019 00:00,25.74,67.32,None,3.72
05/10/2019 00:00,34.28,84.95,None,4.75
06/10/2019 00:00,37.33,57.92,None,4.28
07/10/2019 00:00,45.2,87.28,None,4.08
08/10/2019 00:00,None,84.89,None,3.59
09/10/2019 00:00,58.2,96.06,None,2.6
10/10/2019 00:00,39.8,66.81,None,3.52
11/10/2019 00:00,32.05,63.17,None,2.8
12/10/2019 00:00,24.9,56.02,None,2.4
13/10/2019 00:00,None,65.52,None,4.13
14/10/2019 00:00,49.93,122.73,None,4.83
15/10/2019 00:00,51.85,115.49,None,3.08
16/10/2019 00:00,60.22,112.7,None,2.74
17/10/2019 00:00,45.68,94.2,None,2.73
18/10/2019 00:00,18.73,38.95,None,2.78
19/10/2019 00:00,21.61,49.92,None,4.24
20/10/2019 00:00,25.43,53.38,None,2.81
21/10/2019 00:00,14.59,41.9,None,10.21
22/10/2019 00:00,22.5,67.74,None,3.08
23/10/2019 00:00,33.51,81.72,None,5.17
24/10/2019 00:00,16.3,41.74,None,3.58
25/10/2019 00:00,16.43,43.41,None,5.41
26/10/2019 00:00,9.35,27.18,None,3.34
27/10/2019 00:00,14.37,36.17,None,2.26
28/10/2019 00:00,37.47,67.68,0.23,9.91
29/10/2019 00:00,33.1,73.16,0.22,4.34
30/10/2019 00:00,37.28,71.74,0.18,4.08
31/10/2019 00:00,15.56,48.36,0.14,3.79
01/11/2019 00:00,17.86,48.45,0.14,4.09
02/11/2019 00:00,30.51,71.67,0.12,4.13
03/11/2019 00:00,40.25,92.72,0.13,6.63
04/11/2019 00:00,55.22,122.41,0.21,21.03
05/11/2019 00:00,77.72,167.2,0.14,11.13
06/11/2019 00:00,72.27,151.07,0.14,6.49
07/11/2019 00:00,64.26,123.15,0.14,5.98
08/11/2019 00:00,66.47,130.4,14.4,8.98
09/11/2019 00:00,72.39,151.85,15.22,5.67
10/11/2019 00:00,66.67,149.56,15.64,6.37
11/11/2019 00:00,62.95,139.68,15.79,4.33
12/11/2019 00:00,59.5,122.76,14.47,5.68
13/11/2019 00:00,62.35,136.3,16.32,4.76
14/11/2019 00:00,70.52,144.44,15.92,5.07
15/11/2019 00:00,67.86,140.12,15.88,4.27
16/11/2019 00:00,66.53,143.81,15.57,3.73
17/11/2019 00:00,70.79,158.04,16.32,3.02
18/11/2019 00:00,74.69,164.25,16.64,2.44
19/11/2019 00:00,76.73,174.48,17.16,2.73
20/11/2019 00:00,76.95,169.75,15.13,3.38
21/11/2019 00:00,78.49,165.2,14.58,3.28
22/11/2019 00:00,70.62,159.47,15.1,4.09
23/11/2019 00:00,70.4,156.51,16.26,4.84
24/11/2019 00:00,76.24,159.47,16.03,2.93
25/11/2019 00:00,78.14,160.3,15.11,6.15
26/11/2019 00:00,76.03,153.32,14.02,2.06
27/11/2019 00:00,70.71,150.83,50.8,4.3
28/11/2019 00:00,72.51,151.51,93.24,10.55
29/11/2019 00:00,61.6,123.14,77.4,5.64
30/11/2019 00:00,65.28,167.04,23.31,5.18
01/12/2019 00:00,58.09,121.19,18.74,6.93
02/12/2019 00:00,45.44,86.79,17.24,7.34
03/12/2019 00:00,46.43,80.01,17.89,4.24
04/12/2019 00:00,74.11,137.27,30.24,5.26
05/12/2019 00:00,77.62,159.55,53.74,16.15
06/12/2019 00:00,80.76,169.09,55.41,16.71
07/12/2019 00:00,76.05,158.17,53.41,8.14
08/12/2019 00:00,65.09,141.18,51.24,8.31
09/12/2019 00:00,52.19,130.21,47.48,6.4
10/12/2019 00:00,65.7,131.17,51.83,7.87
11/12/2019 00:00,56.04,114.92,48.64,4.4
12/12/2019 00:00,46.82,111.23,47.86,5.5
13/12/2019 00:00,29.52,60.25,43.21,5.24
14/12/2019 00:00,37.33,91.78,48.18,6.92
15/12/2019 00:00,38.69,84.07,45.94,5.33
16/12/2019 00:00,46.82,98.66,54.17,4.51
17/12/2019 00:00,67.14,146.54,61.8,6.49
18/12/2019 00:00,74.46,158.51,59.24,11.59
19/12/2019 00:00,74.1,161.48,52.04,8.63
20/12/2019 00:00,74.79,162.43,61.58,14.33
21/12/2019 00:00,76.72,166.5,55.19,12.17
22/12/2019 00:00,73.24,151.65,46.2,6.46
23/12/2019 00:00,67.73,136.76,42.98,6.19
24/12/2019 00:00,56.87,111.61,38.5,3.79
25/12/2019 00:00,65.52,121.59,35.91,4.97
26/12/2019 00:00,61.12,108.39,38.1,5.34
27/12/2019 00:00,56.56,131.01,40.32,5.8
28/12/2019 00:00,62.29,148.91,44.45,16.43
29/12/2019 00:00,None,156.01,49.01,14.68
30/12/2019 00:00,61.06,128.71,36.9,8.7
31/12/2019 00:00,42.11,79.55,30.52,4.09
01/01/2020 00:00,36.41,63.55,28.49,3.73
02/01/2020 00:00,27.75,50.47,30.42,3.87
03/01/2020 00:00,36.44,72.82,32.37,8.83
04/01/2020 00:00,63.28,131.49,37.88,9.03
05/01/2020 00:00,67.41,117.84,41.14,19.47
06/01/2020 00:00,54.49,103.04,38.59,11.92
07/01/2020 00:00,45.09,83.17,30.95,5.12
08/01/2020 00:00,36.43,69.98,28.01,5.5
09/01/2020 00:00,45.12,94.72,33.69,13.1
10/01/2020 00:00,77.27,141.18,35.38,14.59
11/01/2020 00:00,74.59,158.31,44.19,15.98
12/01/2020 00:00,68.28,149.73,47.53,33.08
13/01/2020 00:00,65.89,134.18,42.32,20.36
14/01/2020 00:00,82.42,149.83,41.49,8.66
15/01/2020 00:00,None,None,None,None
16/01/2020 00:00,None,None,None,None
17/01/2020 00:00,28.06,77.64,31.58,4.47
18/01/2020 00:00,32.51,82.72,32.23,4.66
19/01/2020 00:00,30.22,65.43,32.31,6.66
20/01/2020 00:00,36.36,78.38,32.87,4.36
21/01/2020 00:00,33.55,90,33.14,3.21
22/01/2020 00:00,36.05,87.46,33.24,6.38
23/01/2020 00:00,53.18,116.31,39.31,4.61
24/01/2020 00:00,61.52,139.25,45.71,7.77
25/01/2020 00:00,67.02,148.39,49.37,15
26/01/2020 00:00,61.05,129.66,45.3,15.93
27/01/2020 00:00,47.15,100.56,35.24,4.25
28/01/2020 00:00,42.29,89.66,33.9,4.56
29/01/2020 00:00,52.75,125.52,42.41,16.88
30/01/2020 00:00,70.75,162.4,44.71,22.66
31/01/2020 00:00,61.95,138.07,41.86,12.86
01/02/2020 00:00,33,74.46,30.34,5.52
02/02/2020 00:00,36.97,79.63,29.5,5.76
03/02/2020 00:00,31.66,75.11,31.69,2.08
04/02/2020 00:00,23.93,66.51,34.63,6.48
05/02/2020 00:00,35.68,77.19,41.07,3.15
06/02/2020 00:00,27.26,77.8,35.71,2.91
07/02/2020 00:00,27.42,68.85,31.32,2.47
08/02/2020 00:00,35.74,74.08,32.27,3.44
09/02/2020 00:00,34.53,59.31,33.78,5.66
10/02/2020 00:00,34.69,63.8,33.18,3.46
11/02/2020 00:00,40.52,80.36,33.52,5.2
12/02/2020 00:00,59.53,113.35,42.73,8.26
13/02/2020 00:00,66.17,143.1,50.05,6.25
14/02/2020 00:00,66.02,150.56,58.94,14.84
15/02/2020 00:00,62.38,142.51,61.89,11.33
16/02/2020 00:00,65.94,138.32,47.54,8.82
17/02/2020 00:00,67.19,152.98,53.53,12.91
18/02/2020 00:00,52.55,138.72,54.71,12.32
19/02/2020 00:00,47.87,112.55,51.09,5.29
20/02/2020 00:00,39.91,97.16,39.66,2.76
21/02/2020 00:00,None,80.05,35.34,4.39
22/02/2020 00:00,30.14,85.58,40.03,2.94
23/02/2020 00:00,24.66,61.86,37.11,6.3
24/02/2020 00:00,30.72,72.26,34.3,2.63
25/02/2020 00:00,49.24,121.66,46.45,7.77
26/02/2020 00:00,65.03,150.57,55.57,12.5
27/02/2020 00:00,39.56,104.47,44.5,7.42
28/02/2020 00:00,35.33,111.22,39.82,3.57
29/02/2020 00:00,None,None,None,None
01/03/2020 00:00,None,None,None,None
02/03/2020 00:00,51.07,134.18,37.39,5.36
03/03/2020 00:00,51.1,98.2,28.29,5.08
04/03/2020 00:00,43.88,104.75,34.09,6.37
05/03/2020 00:00,57.84,137.99,51.3,10.2
06/03/2020 00:00,34.48,86.43,32.78,2.31
07/03/2020 00:00,36.78,96.62,38.62,3.68
08/03/2020 00:00,33.06,65.58,33.13,3.63
09/03/2020 00:00,31.42,72.68,33.88,2.29
10/03/2020 00:00,23.4,53.05,28.71,3.44
11/03/2020 00:00,29.65,81.24,42.39,4.75
12/03/2020 00:00,31.85,74.95,46.76,4.43
13/03/2020 00:00,28.37,79.59,35.25,3.49
14/03/2020 00:00,31.68,81.25,42.97,5.08
15/03/2020 00:00,31.64,79.51,46.52,7.37
16/03/2020 00:00,24.08,57.53,40.79,5.49
17/03/2020 00:00,18.62,60.67,39.05,4.22
18/03/2020 00:00,17.3,54.28,42.2,6.78
19/03/2020 00:00,39,92.28,46.31,7.06
20/03/2020 00:00,23.29,71.96,35.88,3.64
21/03/2020 00:00,29.96,111.03,44.02,9.88
22/03/2020 00:00,None,98.04,41.27,7.79
23/03/2020 00:00,34.44,71.18,29.46,4.13
24/03/2020 00:00,23.17,58.77,27.24,4.42
25/03/2020 00:00,26.63,57.15,27.02,3.79
26/03/2020 00:00,26.63,64.54,28.12,2.77
27/03/2020 00:00,None,62.2,27.59,4.27
28/03/2020 00:00,35.42,70.91,19.37,6.9
29/03/2020 00:00,40.06,73.75,19.45,3.68
30/03/2020 00:00,29.92,64.45,19.46,5.11
31/03/2020 00:00,40.47,77.66,18.44,4.13
01/04/2020 00:00,47.11,77.79,21.9,2.91
02/04/2020 00:00,48.28,78.5,19.65,4.62
03/04/2020 00:00,43.16,74.19,18.4,3.42
04/04/2020 00:00,41.13,74.12,14.25,4.56
05/04/2020 00:00,31.81,60.83,7.36,6.29
06/04/2020 00:00,31.81,59.54,7.05,4.75
07/04/2020 00:00,22.09,37.3,24.1,7.16
08/04/2020 00:00,22.73,43.75,32.3,5.73
09/04/2020 00:00,37.4,64.82,35.43,12.18
10/04/2020 00:00,20.22,40.44,34.08,6.42
11/04/2020 00:00,24.94,47.41,37.31,10.86
12/04/2020 00:00,33.01,67.04,34.4,7.45
13/04/2020 00:00,37.44,79.63,35.02,8.25
14/04/2020 00:00,41.04,80.97,33.2,7.23
15/04/2020 00:00,35.56,73.91,33,9.84
16/04/2020 00:00,38.22,69.75,31.87,5.92
17/04/2020 00:00,41.23,79.46,30.49,7.15
18/04/2020 00:00,34.83,66.39,34.19,8.02
19/04/2020 00:00,32.5,77.27,37.77,11.89
20/04/2020 00:00,29.93,68.89,38.27,11.45
21/04/2020 00:00,20.28,39.19,38.88,7.65
22/04/2020 00:00,26.1,50.68,37.2,8.43
23/04/2020 00:00,32.38,76.68,40.67,7.88
24/04/2020 00:00,27.85,56.33,32.49,7.57
25/04/2020 00:00,35.73,90.1,37.73,9.48
26/04/2020 00:00,29.53,66.18,31.02,7.25
27/04/2020 00:00,26.77,70.66,33.88,7.91
28/04/2020 00:00,23.18,51.06,28.67,7.37
29/04/2020 00:00,17.77,38.66,34.76,6.89
30/04/2020 00:00,22.66,45.14,37.87,6.46
01/05/2020 00:00,22.94,45.4,35.08,None
02/05/2020 00:00,27.47,56.4,37.46,5.72
03/05/2020 00:00,33.74,89.04,44.38,6.11
04/05/2020 00:00,24.76,63.48,30.5,8.07
05/05/2020 00:00,30.56,81.07,44.58,5.6
06/05/2020 00:00,26.13,57.42,33.89,5.18
07/05/2020 00:00,26.8,59.22,33.61,5.25
08/05/2020 00:00,29.11,74.96,34.97,5.94
09/05/2020 00:00,21.17,58.02,32.19,5.68
10/05/2020 00:00,22.88,51.67,36.67,5.7
11/05/2020 00:00,35.99,85.28,41.42,6.4
12/05/2020 00:00,25.31,50.19,31.97,4.83
13/05/2020 00:00,22.42,55.7,32.9,5.47
14/05/2020 00:00,23.61,56.4,31.92,5.24
15/05/2020 00:00,29.16,72.47,38.16,6.34
16/05/2020 00:00,23.68,58.72,37.55,5.99
17/05/2020 00:00,31.86,77.1,39.24,6.41
18/05/2020 00:00,27.44,84.39,40.26,6.06
19/05/2020 00:00,43.98,132.75,45.11,6.96
20/05/2020 00:00,37.33,162.49,45.12,6.48
21/05/2020 00:00,35.74,132.38,50.07,6.09
22/05/2020 00:00,45.09,145.91,52.28,7.72
23/05/2020 00:00,48.26,153.26,42.35,7.15
24/05/2020 00:00,45.58,132.55,33.02,6.54
25/05/2020 00:00,34.68,97.32,28.13,6.38
26/05/2020 00:00,32.85,84,28.71,5.51
27/05/2020 00:00,29.47,89.03,31.74,5.64
28/05/2020 00:00,33.39,112.74,39.96,6.86
29/05/2020 00:00,23.52,80.66,31.27,5.53
30/05/2020 00:00,21.73,65.14,35.99,5.65
31/05/2020 00:00,23.9,55.56,33.54,4.83
01/06/2020 00:00,26.73,59.4,46.11,5.26
02/06/2020 00:00,14.97,31.07,33.3,5.65
03/06/2020 00:00,7.28,16.73,29.05,5.33
04/06/2020 00:00,9.58,25.83,27.86,5.44
05/06/2020 00:00,19.1,52.34,34.66,5.48
06/06/2020 00:00,18.74,67.15,34.22,5.56
07/06/2020 00:00,14.74,49.22,35.82,6.17
08/06/2020 00:00,16.02,55.41,34.13,5.8
09/06/2020 00:00,12.56,54.77,36.76,5.92
10/06/2020 00:00,19.36,49.64,41.59,5.54
11/06/2020 00:00,19.08,42.21,46.67,5.97
12/06/2020 00:00,11.86,27.41,38.3,5.17
13/06/2020 00:00,9.06,28.57,39.56,5.81
14/06/2020 00:00,3.79,19.02,37.4,5.09
15/06/2020 00:00,8.15,27.5,35.18,5.1
16/06/2020 00:00,6.82,24.59,34.48,4.85
17/06/2020 00:00,8.13,21.67,35.32,4.94
18/06/2020 00:00,11.72,36.29,36.97,5.5
19/06/2020 00:00,15.88,49.82,37.51,5.47
20/06/2020 00:00,18.75,60.45,36.73,5.29
21/06/2020 00:00,17.71,50.05,34.37,5.16
22/06/2020 00:00,18.74,59.17,37.37,5.59
23/06/2020 00:00,18.91,61.81,39.25,5.97
24/06/2020 00:00,13.52,50.24,41.95,5.36
25/06/2020 00:00,11.27,38.76,38.84,5.43
26/06/2020 00:00,18.43,57.23,37.55,4.99
27/06/2020 00:00,15.54,42.88,40.94,5.81
28/06/2020 00:00,4.96,18.25,42.37,4.94
29/06/2020 00:00,10.95,39.37,46.7,5.25
30/06/2020 00:00,29.9,43.83,46.14,5.15
01/07/2020 00:00,12.83,41.4,45.15,6.23
02/07/2020 00:00,10.59,29.42,39.95,5.31
03/07/2020 00:00,5.71,20.09,35.67,5.48
04/07/2020 00:00,5.34,19.07,36.78,5.29
05/07/2020 00:00,8.62,32.64,38.89,4.33
06/07/2020 00:00,12.53,43.2,37.47,4.27
07/07/2020 00:00,6.71,30.03,34.86,4.98
08/07/2020 00:00,3.55,17.26,38.22,5.24
09/07/2020 00:00,5.78,18.59,39.21,5.49
10/07/2020 00:00,6.93,25.77,39.53,5.03
11/07/2020 00:00,15.11,49.21,41.52,5.68
12/07/2020 00:00,9.92,31.67,36.39,5.98
13/07/2020 00:00,17.52,57.83,32.91,5.47
14/07/2020 00:00,12.17,33.78,30.52,5.89
15/07/2020 00:00,7.1,16.13,26.97,5.54
16/07/2020 00:00,5.36,16.07,35.95,5.14
17/07/2020 00:00,6.16,22.19,38.18,5.34
18/07/2020 00:00,12.51,33.34,40.46,5.16
19/07/2020 00:00,10.98,35.72,43.2,5.52
20/07/2020 00:00,9.93,34.25,41.78,5.54
21/07/2020 00:00,5.59,17.1,38.09,5.28
22/07/2020 00:00,10.72,24.51,43.88,5.6
23/07/2020 00:00,11.69,37.17,41.47,5.68
24/07/2020 00:00,10.03,23.8,39.47,5.24
25/07/2020 00:00,8.63,17.62,40.94,5.52
26/07/2020 00:00,8.09,19.12,42.77,5.03
27/07/2020 00:00,9.47,30.45,40.78,5.43
28/07/2020 00:00,14.89,42.7,42.51,6.35
29/07/2020 00:00,9.22,28.76,44.33,5.67
30/07/2020 00:00,10.18,24.04,45.33,5.7
31/07/2020 00:00,19.14,39.96,45.28,5.91
01/08/2020 00:00,19.09,39.43,43.67,5.24
02/08/2020 00:00,7.68,15.88,37.32,5.14
03/08/2020 00:00,5.23,13.49,23,5.19
04/08/2020 00:00,8.05,16.28,31.32,5.29
05/08/2020 00:00,3.97,8.32,35.84,5.42
06/08/2020 00:00,7.63,20.01,36.09,5.42
07/08/2020 00:00,7.19,21.04,37.08,5.19
08/08/2020 00:00,10.34,30.34,41.26,4.98
09/08/2020 00:00,16.56,37.24,39.67,4.34
10/08/2020 00:00,10.96,31.42,33.49,4.48
11/08/2020 00:00,9.24,21.27,35.78,4.88
12/08/2020 00:00,11.14,29.43,37.29,5.21
13/08/2020 00:00,9.27,16.51,34.99,5.4
14/08/2020 00:00,11.67,26.51,34.9,5.47
15/08/2020 00:00,7.81,19.5,35.22,5.06
16/08/2020 00:00,5.3,8.19,25.01,4.88
17/08/2020 00:00,7.3,16.82,39.48,5.23
18/08/2020 00:00,9.6,27.75,36.52,5.64
19/08/2020 00:00,8.74,21.81,35.52,5.29
20/08/2020 00:00,6.37,13.32,32.67,4.95
21/08/2020 00:00,6.93,15.16,32.3,5.38
22/08/2020 00:00,7.56,18.45,33.25,5.48
23/08/2020 00:00,7.32,18.2,33.59,5.41
24/08/2020 00:00,8.21,24.09,35.24,5.32
25/08/2020 00:00,16.54,50.74,39.14,5.72
26/08/2020 00:00,17.32,66.21,39.76,5.74
27/08/2020 00:00,18.35,48.83,38.9,5.67
28/08/2020 00:00,12.51,28.65,35.19,5.08
29/08/2020 00:00,11.02,33.4,38.03,5.18
30/08/2020 00:00,9.89,27.27,38.44,5.77
31/08/2020 00:00,18.57,62.73,41.24,5.86
01/09/2020 00:00,34.82,104.46,50.35,6.1
02/09/2020 00:00,31.06,98.44,32.11,5.59
03/09/2020 00:00,28.49,49.34,26.94,5.68
04/09/2020 00:00,20.17,44.49,27.08,5.94
05/09/2020 00:00,15.55,40.75,27.89,6.11
06/09/2020 00:00,16.88,38.49,27.35,5.2
07/09/2020 00:00,20.96,49.17,28.16,5.73
08/09/2020 00:00,21.1,54.01,28.25,5.39
09/09/2020 00:00,16.66,31.66,27.03,5.23
10/09/2020 00:00,22.09,48.74,28.77,5.97
11/09/2020 00:00,29.42,75.86,31.23,6.44
12/09/2020 00:00,8.41,22.5,53.08,4.6
13/09/2020 00:00,24.46,59.9,25.11,4.82
14/09/2020 00:00,24.45,62.53,41.72,4.32
15/09/2020 00:00,20.3,60.8,39.77,5.42
16/09/2020 00:00,13.16,35.97,39.44,4.87
17/09/2020 00:00,13.37,31.52,35.1,5.31
18/09/2020 00:00,17.43,37.98,36.85,5.03
19/09/2020 00:00,28.72,53.1,41.22,5.81
20/09/2020 00:00,16.82,41.42,35.68,5.43
21/09/2020 00:00,8.67,16.93,20.96,4.72
22/09/2020 00:00,9.02,18.01,32.12,5.61
23/09/2020 00:00,9.18,24.16,33.48,5.18
24/09/2020 00:00,10.97,29.03,36.62,5.53
25/09/2020 00:00,14.36,37.07,39.66,5.92
26/09/2020 00:00,10.04,19.5,37.02,5.21
27/09/2020 00:00,18.47,50.01,41.84,6.43
28/09/2020 00:00,32.75,94.49,49.71,7.38
29/09/2020 00:00,40.14,115.32,46,6.14
30/09/2020 00:00,41.39,125.19,45.23,5.75
01/10/2020 00:00,39.81,101.47,41.81,6.13
02/10/2020 00:00,35.25,100.71,40.55,5.62
03/10/2020 00:00,47.34,147.61,48.7,6.96
04/10/2020 00:00,39.92,106.7,42.49,5.77
05/10/2020 00:00,45.44,122.11,46.97,6.06
06/10/2020 00:00,56.46,147.58,48.39,11.16
07/10/2020 00:00,64.74,150.21,50.49,6.86
08/10/2020 00:00,60.29,126.43,51.46,6.63
09/10/2020 00:00,48.01,87.04,43.82,5.95
10/10/2020 00:00,25.57,60.91,45.28,5.75
11/10/2020 00:00,22.09,48.41,28.35,5.97
12/10/2020 00:00,28.13,61.24,42.38,6.28
13/10/2020 00:00,28.64,69.29,45.15,5.75
14/10/2020 00:00,None,None,None,None
15/10/2020 00:00,14.21,26.36,32.22,5.11
16/10/2020 00:00,22.91,49.74,34.59,5.21
17/10/2020 00:00,24.19,58.89,32.62,5.37
18/10/2020 00:00,18.32,53.26,35.86,5.8
19/10/2020 00:00,27.81,80.75,39.13,6.69
20/10/2020 00:00,34.6,57.17,24.6,5.73
21/10/2020 00:00,62.09,132.77,51.49,10.14
22/10/2020 00:00,75.29,161.41,56.78,6.23
23/10/2020 00:00,71.42,163.77,58.36,6.29
24/10/2020 00:00,60.83,141.36,57.66,6.32
25/10/2020 00:00,56.69,108.59,53.36,6.3
26/10/2020 00:00,63.21,135.17,49.98,6.23
27/10/2020 00:00,69.25,155.86,60.68,6.33
28/10/2020 00:00,70.74,158.27,64.09,6.26
29/10/2020 00:00,74.5,158.59,65.33,6.28
30/10/2020 00:00,79.94,171.94,61.95,9.79
31/10/2020 00:00,80.48,171.88,65.08,10.05
01/11/2020 00:00,73.98,167.33,59.85,8.23
02/11/2020 00:00,78.58,170.27,54.08,9.48
03/11/2020 00:00,78.75,175.74,56.21,10.48
04/11/2020 00:00,70.41,171.15,67.63,10.51
05/11/2020 00:00,65.62,154.86,64.2,15.37
06/11/2020 00:00,78.5,175.03,71.45,18.94
07/11/2020 00:00,75.9,158.51,50.28,10.2
08/11/2020 00:00,67.52,147.69,56.94,14.34
09/11/2020 00:00,76.23,158.55,65.62,11.37
10/11/2020 00:00,78.42,165.43,66.46,11.78
