From Date,PM2.5,PM10,NO2,SO2
07/06/2019 00:00,33.14,82.07,18.63,7.75
08/06/2019 00:00,37.78,79.81,34.83,5.59
09/06/2019 00:00,37.52,84.8,25.53,12.17
10/06/2019 00:00,26.2,65.75,26.22,7.93
11/06/2019 00:00,12.89,53.9,24.64,7.89
12/06/2019 00:00,10.44,46.83,19.45,12.92
13/06/2019 00:00,17.12,40.51,21.94,11.95
14/06/2019 00:00,20.77,53.83,19.57,10.2
15/06/2019 00:00,29.35,78.83,23.64,7.86
16/06/2019 00:00,31.18,91.65,19.12,8.26
17/06/2019 00:00,36.3,93.95,22.29,12.37
18/06/2019 00:00,34.1,75.66,16.93,8.12
19/06/2019 00:00,29.91,76.89,18.34,15.24
20/06/2019 00:00,29.72,71.83,17.21,10.58
21/06/2019 00:00,38.76,76.65,21.9,6.46
22/06/2019 00:00,39.36,58.62,24.05,7.37
23/06/2019 00:00,43.13,69.11,29.11,9.92
24/06/2019 00:00,38.3,64.56,24.82,8.67
25/06/2019 00:00,44.14,83.3,29.99,7.24
26/06/2019 00:00,25.15,50.36,21.37,7.94
27/06/2019 00:00,17.13,44.78,28.17,9.3
28/06/2019 00:00,None,None,None,None
29/06/2019 00:00,25.86,58.98,38.34,6.32
30/06/2019 00:00,33.06,67.37,43.09,11.11
01/07/2019 00:00,36.62,90.93,44.63,11.49
02/07/2019 00:00,24.28,54.56,40.77,5.61
03/07/2019 00:00,29.57,85.91,37.95,7.12
04/07/2019 00:00,23.73,55.49,37.35,8.7
05/07/2019 00:00,22.5,44.84,39.12,6.14
06/07/2019 00:00,None,None,None,None
07/07/2019 00:00,None,None,None,None
08/07/2019 00:00,26.78,88.44,38.77,12.75
09/07/2019 00:00,18.4,38.94,37.07,6.71
10/07/2019 00:00,21.11,76.08,39.55,10.17
11/07/2019 00:00,27.74,63.59,29.95,18.63
12/07/2019 00:00,29.57,65.89,27.91,37.04
13/07/2019 00:00,24.5,57.37,18.93,56.19
14/07/2019 00:00,None,None,None,None
15/07/2019 00:00,37.93,91.92,27.56,23.66
16/07/2019 00:00,30.59,101.92,22.24,37.53
17/07/2019 00:00,29.06,90.08,22.59,40.21
18/07/2019 00:00,34.15,108.42,21.93,35.68
19/07/2019 00:00,51.83,120.02,26.77,34.25
20/07/2019 00:00,38.92,71.88,23.97,13.61
21/07/2019 00:00,20.3,63.46,19.74,14.34
22/07/2019 00:00,15.65,65.67,20.2,12.73
23/07/2019 00:00,9.1,50.17,14.28,16.01
24/07/2019 00:00,13.91,59.52,16.07,22.07
25/07/2019 00:00,20.73,71.73,27.93,30.84
26/07/2019 00:00,24.73,78.58,30.18,35.88
27/07/2019 00:00,18.6,56.75,19.94,18.35
28/07/2019 00:00,13.04,37.04,23.01,13.17
29/07/2019 00:00,9.21,22.83,19.15,12.81
30/07/2019 00:00,11.87,23.61,19.32,19.17
31/07/2019 00:00,18.63,42.33,19.08,36.64
01/08/2019 00:00,17.03,33.16,34.38,21.82
02/08/2019 00:00,14.8,22.18,19.2,17.83
03/08/2019 00:00,11.48,18.62,12.72,8.61
04/08/2019 00:00,10.86,20.34,12.13,12.23
05/08/2019 00:00,13.43,25.37,10.97,19.21
06/08/2019 00:00,14.21,30.24,18.17,18.65
07/08/2019 00:00,13.53,24.29,35.32,20.49
08/08/2019 00:00,11.45,36.52,41.98,17.36
09/08/2019 00:00,11.14,48.66,20.04,45.1
10/08/2019 00:00,13.63,53.22,34.13,30.88
11/08/2019 00:00,21.24,73.06,41.21,38.67
12/08/2019 00:00,44.36,132.22,46.36,55.63
13/08/2019 00:00,38.76,109.92,60.75,37.01
14/08/2019 00:00,26.38,89.91,46.42,39.65
15/08/2019 00:00,24.17,84.71,36.08,54.19
16/08/2019 00:00,25.91,85.02,43.26,38.44
17/08/2019 00:00,30.13,106.65,38.17,28.28
18/08/2019 00:00,37.59,117.62,53.18,23.81
19/08/2019 00:00,30.7,96.35,58.64,32.85
20/08/2019 00:00,49.91,125.24,53.99,34.58
21/08/2019 00:00,44.13,122.7,30.42,44.83
22/08/2019 00:00,38.08,110.26,21.66,42.02
23/08/2019 00:00,39.29,103.25,28.48,39.96
24/08/2019 00:00,26.37,86.65,22.87,42.88
25/08/2019 00:00,23.71,65.33,20.77,28.32
26/08/2019 00:00,23.56,84.85,25.98,29.05
27/08/2019 00:00,23.96,94.71,25,30.85
28/08/2019 00:00,24.93,85.1,26.72,30.04
29/08/2019 00:00,20.62,72.44,23.74,18.17
30/08/2019 00:00,26.16,53.83,23.42,26.83
31/08/2019 00:00,19.01,42.56,22.57,22.44
01/09/2019 00:00,18.01,32.45,21.1,23.4
02/09/2019 00:00,26.26,54.35,19.09,34
03/09/2019 00:00,23.39,47.5,19.98,31.45
04/09/2019 00:00,16.53,32.69,19.41,26.37
05/09/2019 00:00,11.02,27.51,22.88,25.22
06/09/2019 00:00,11.79,33.01,17.86,26.16
07/09/2019 00:00,13.94,34.67,21.24,25
08/09/2019 00:00,10.48,30.71,19.17,30.9
09/09/2019 00:00,11.76,34.47,23.69,37.48
10/09/2019 00:00,13.38,51.77,22.61,26.72
11/09/2019 00:00,15.53,61.83,29.55,18.52
12/09/2019 00:00,27.08,86.8,23.1,36.84
13/09/2019 00:00,15.67,54.6,18.86,39.9
14/09/2019 00:00,19.17,64.66,19.43,26.92
15/09/2019 00:00,34.02,84.58,28.74,35.92
16/09/2019 00:00,41.55,105.29,22.97,45.68
17/09/2019 00:00,41.57,97.89,20.67,28.2
18/09/2019 00:00,31.98,73.79,30.64,14.64
19/09/2019 00:00,23.62,49.53,25.06,5.12
20/09/2019 00:00,19.52,42.93,31.36,22.17
21/09/2019 00:00,26.07,71.35,23.57,38.6
22/09/2019 00:00,24.73,54.04,22.76,6.25
23/09/2019 00:00,32.24,63.49,31.65,8.82
24/09/2019 00:00,29.77,47.71,25.92,5.95
25/09/2019 00:00,31.92,54.92,22.93,3.23
26/09/2019 00:00,16.16,36.27,16.52,2.75
27/09/2019 00:00,23.32,59.62,24.72,15.72
28/09/2019 00:00,30.5,70.28,24.45,18.65
29/09/2019 00:00,33.64,83.36,30.48,4.82
30/09/2019 00:00,30.43,49.91,33.11,3.59
01/10/2019 00:00,25.85,66.75,17.54,8.96
02/10/2019 00:00,27.13,70.48,20.49,11.79
03/10/2019 00:00,36.45,106.24,35.33,10.6
04/10/2019 00:00,41.26,91.85,29.53,35.06
05/10/2019 00:00,34.68,80.09,29.03,21.62
06/10/2019 00:00,48.4,91.49,37.13,17.36
07/10/2019 00:00,47.96,89.58,23.71,13.74
08/10/2019 00:00,52.57,72.64,17.99,7.07
09/10/2019 00:00,52.14,73.81,26.53,9.13
10/10/2019 00:00,35.07,56.34,29.45,8.45
11/10/2019 00:00,30.55,55.66,20.67,11.01
12/10/2019 00:00,28.35,67.55,23.94,8.98
13/10/2019 00:00,25.92,55.04,20.88,6.78
14/10/2019 00:00,39.66,62.74,17.49,11.4
15/10/2019 00:00,43.63,92.57,21.02,6.77
16/10/2019 00:00,46.2,64.14,19.11,4.46
17/10/2019 00:00,36.99,78.82,21.93,4.24
18/10/2019 00:00,18.39,54.28,20.62,2.75
19/10/2019 00:00,16.37,64.31,18.85,2.81
20/10/2019 00:00,20.18,48.47,21.4,4.45
21/10/2019 00:00,15.49,52.57,20.49,2.05
22/10/2019 00:00,39.91,83.41,35.17,9.33
23/10/2019 00:00,42.07,91.36,22.29,12.52
24/10/2019 00:00,21.89,59.28,27.69,33.03
25/10/2019 00:00,33.18,88.82,27.3,12.33
26/10/2019 00:00,18.27,69.52,22.77,2.73
27/10/2019 00:00,28.75,71.22,18.54,9.8
28/10/2019 00:00,51.09,109.81,24.88,6.28
29/10/2019 00:00,35.88,67.41,28.3,3.89
30/10/2019 00:00,32.27,65.24,27.29,3.53
31/10/2019 00:00,16.33,58.62,19.59,2.61
01/11/2019 00:00,17.89,64.76,19.83,2.43
02/11/2019 00:00,28.04,82.01,26.01,3.51
03/11/2019 00:00,31.53,87.73,23.5,5.32
04/11/2019 00:00,57.01,125.65,28.61,18.77
05/11/2019 00:00,74.74,157.48,42.43,33.67
06/11/2019 00:00,73.06,153.09,44.86,24.53
07/11/2019 00:00,67.86,137.79,34.51,10.95
08/11/2019 00:00,71.58,124.32,29.69,12.85
09/11/2019 00:00,78.29,155.17,31.73,26.13
10/11/2019 00:00,64.03,114.2,23.22,25
11/11/2019 00:00,57.53,118.61,31,9.24
12/11/2019 00:00,51.95,102.85,23.25,13.48
13/11/2019 00:00,58.58,120.11,30.08,8.31
14/11/2019 00:00,67.92,130.7,29.54,4.86
15/11/2019 00:00,70.63,143.23,35.83,6.77
16/11/2019 00:00,63.58,136.46,30.02,9.8
17/11/2019 00:00,66.59,119.68,23.28,19.58
18/11/2019 00:00,74.95,147.35,31.04,19.69
19/11/2019 00:00,78.1,160.55,31.93,18.42
20/11/2019 00:00,78.78,172.46,35.26,15.02
21/11/2019 00:00,67,125,25.2,3.6
22/11/2019 00:00,72.29,155.44,47.85,4.99
23/11/2019 00:00,71.37,146.4,46.43,14.04
24/11/2019 00:00,76.23,144.57,36.31,8.78
25/11/2019 00:00,77.38,163.34,36.47,7.28
26/11/2019 00:00,77.76,157.14,37.23,5.53
27/11/2019 00:00,72.37,143.21,37.61,5.71
28/11/2019 00:00,76.27,152.07,37.72,7.68
29/11/2019 00:00,64.37,123.42,36.8,3.68
30/11/2019 00:00,62.32,134.27,44.11,5.9
01/12/2019 00:00,57.99,102.58,23.88,3.16
02/12/2019 00:00,43.77,71.69,24.76,2.95
03/12/2019 00:00,51.3,89.79,35,3.36
04/12/2019 00:00,75.74,135.67,34.42,3.65
05/12/2019 00:00,76.89,158.07,43.35,6.74
06/12/2019 00:00,80.25,165.24,38.93,6.86
07/12/2019 00:00,78.91,158.7,43.09,5.74
08/12/2019 00:00,67.57,122.89,31.57,4.34
09/12/2019 00:00,57.42,121.43,33.86,4.15
10/12/2019 00:00,55.18,120.79,37.84,4.91
11/12/2019 00:00,67.37,131.64,43.53,4.57
12/12/2019 00:00,63.23,125.68,42.17,4.24
13/12/2019 00:00,36.81,86.62,31.26,5.19
14/12/2019 00:00,44.29,89.91,27.87,2.41
15/12/2019 00:00,47.19,93.36,27.76,2.79
16/12/2019 00:00,52.5,105.22,35.44,4.78
17/12/2019 00:00,65.49,131.72,34.1,4.63
18/12/2019 00:00,72.09,139,38.88,5.15
19/12/2019 00:00,74.72,153.49,40.07,7.5
20/12/2019 00:00,74.54,150.13,42.4,8.8
21/12/2019 00:00,77.73,150.52,31.57,7.43
22/12/2019 00:00,74.61,140.27,34.41,5.21
23/12/2019 00:00,73.04,140.65,35.58,4.81
24/12/2019 00:00,64.47,111.46,29.64,3.8
25/12/2019 00:00,74.55,119.39,24.71,2.91
26/12/2019 00:00,63.28,98,29.98,3.22
27/12/2019 00:00,None,None,None,None
28/12/2019 00:00,None,None,None,None
29/12/2019 00:00,None,None,None,None
30/12/2019 00:00,None,None,None,None
31/12/2019 00:00,51.98,90.04,32.16,2.14
01/01/2020 00:00,40.84,60.9,16.84,1.89
02/01/2020 00:00,30.37,59.24,20.81,1.86
03/01/2020 00:00,31.89,60.3,19.2,4.81
04/01/2020 00:00,52.76,85.42,18.96,4.21
05/01/2020 00:00,62.42,94.34,24.43,20.96
06/01/2020 00:00,53,91.28,30.3,9.76
07/01/2020 00:00,54.78,92.52,26.49,2.43
08/01/2020 00:00,42.3,89.9,25.03,6.25
09/01/2020 00:00,49.85,89.18,25.02,4.88
10/01/2020 00:00,75.05,116.95,20.12,6.78
11/01/2020 00:00,73.67,126.02,32.56,15.66
12/01/2020 00:00,64.11,116.26,30.48,18.98
13/01/2020 00:00,66.74,132.99,42.86,16.22
14/01/2020 00:00,76.24,130.31,37.87,8.12
15/01/2020 00:00,52.94,74.26,15.08,4.32
16/01/2020 00:00,37.66,59.83,17.83,4.75
17/01/2020 00:00,32.67,66.21,20.69,4.36
18/01/2020 00:00,32.74,62.74,19.29,4.35
19/01/2020 00:00,35.71,72.05,22.28,5.88
20/01/2020 00:00,42.44,84.76,23.94,4.88
21/01/2020 00:00,38.24,89.69,24.62,4.78
22/01/2020 00:00,44.01,83.26,26.27,5.88
23/01/2020 00:00,58.35,114.77,38.88,6.19
24/01/2020 00:00,59.88,126.46,40.19,9.24
25/01/2020 00:00,63.6,135.47,36.93,12.24
26/01/2020 00:00,62.4,131.2,41.12,9.1
27/01/2020 00:00,58.74,126.2,38.92,8.97
28/01/2020 00:00,56.33,132.29,34.51,16.55
29/01/2020 00:00,64.63,150.54,41.42,26.38
30/01/2020 00:00,68.59,136.26,26.22,13.38
31/01/2020 00:00,64.94,122.56,31.44,16.68
01/02/2020 00:00,53.5,131.5,18,1.33
02/02/2020 00:00,None,None,None,None
03/02/2020 00:00,33.33,89.57,23.79,3.96
04/02/2020 00:00,28.6,58.6,23.64,3.5
05/02/2020 00:00,35.16,121.9,32.36,6.48
06/02/2020 00:00,32.34,102.4,28.47,5.52
07/02/2020 00:00,30.91,110.04,23.74,5.67
08/02/2020 00:00,37.33,90.09,23.65,6.12
09/02/2020 00:00,33.84,53.67,18.16,5.94
10/02/2020 00:00,35.41,67.33,19.43,4.68
11/02/2020 00:00,41.64,78.03,21.09,5.11
12/02/2020 00:00,55.68,106.71,31.3,6.19
13/02/2020 00:00,56.16,117.24,33.59,11.75
14/02/2020 00:00,66.11,146.93,54.11,28.31
15/02/2020 00:00,57.91,130.97,47.6,14.96
16/02/2020 00:00,62.41,122.69,29.55,13.05
17/02/2020 00:00,55.82,130.96,34.88,10.52
18/02/2020 00:00,33.13,93.98,28.4,17.27
19/02/2020 00:00,46.8,114.9,34.14,8.35
20/02/2020 00:00,49.98,99.22,25.44,5.49
21/02/2020 00:00,37.23,75.08,19.8,5.96
22/02/2020 00:00,29.23,73.23,22.51,3.57
23/02/2020 00:00,29.51,70.78,23.1,5
24/02/2020 00:00,37.54,91.82,30.76,5.31
25/02/2020 00:00,43.6,121.1,28.17,19.76
26/02/2020 00:00,50.05,120.33,27.02,19.5
27/02/2020 00:00,34.73,108.83,29.34,12.6
28/02/2020 00:00,37.49,99.92,24.49,8.01
29/02/2020 00:00,40.14,94.91,21.2,6.14
01/03/2020 00:00,39.48,88.05,21.64,6.06
02/03/2020 00:00,48.11,99.61,32.7,10.03
03/03/2020 00:00,48.57,109.81,31.83,11.15
04/03/2020 00:00,48.48,125.6,30.48,31.12
05/03/2020 00:00,53.86,140.11,30.74,28.27
06/03/2020 00:00,30.08,98.77,22.62,9.86
07/03/2020 00:00,35.5,92.91,21.55,8.99
08/03/2020 00:00,29.24,62.22,15.39,5.47
09/03/2020 00:00,28.15,66.52,21.15,5.95
10/03/2020 00:00,23.6,63.96,21.26,4.52
11/03/2020 00:00,28.43,77.71,22.8,6.74
12/03/2020 00:00,31.83,85.15,27.1,6.85
13/03/2020 00:00,23.38,78.83,22.86,5.19
14/03/2020 00:00,31.24,93.35,26.48,10.4
15/03/2020 00:00,26.18,68.02,22.01,6.05
16/03/2020 00:00,24.74,66.97,24.39,5.34
17/03/2020 00:00,21.3,71.62,25.94,4.96
18/03/2020 00:00,28.77,87.38,35.78,9.14
19/03/2020 00:00,40.41,89.82,33.76,9.96
20/03/2020 00:00,31.49,68.6,27.44,9.4
21/03/2020 00:00,38.23,105.14,30.16,9.2
22/03/2020 00:00,34.94,75.15,21.95,6.1
23/03/2020 00:00,36.04,67.48,14.53,4.6
24/03/2020 00:00,26.48,58.52,13.95,7.26
25/03/2020 00:00,28.39,58.78,14.8,6.86
26/03/2020 00:00,25.95,56.69,12.58,7.1
27/03/2020 00:00,35.72,66.39,13.49,3.59
28/03/2020 00:00,34.45,60.98,14.35,7.51
29/03/2020 00:00,40.31,71.09,15.22,8.94
30/03/2020 00:00,30.91,62.11,13.94,11.08
31/03/2020 00:00,39.6,67.09,14.64,10.68
01/04/2020 00:00,47.1,88.91,18.12,12.07
02/04/2020 00:00,43.13,76.16,16.04,11.04
03/04/2020 00:00,35.8,64.38,15.21,11.64
04/04/2020 00:00,37.32,68.58,18.45,11.19
05/04/2020 00:00,28.69,54.41,14.73,8.89
06/04/2020 00:00,27.92,67.71,20.03,13.56
07/04/2020 00:00,21.09,44.38,17.6,10.4
08/04/2020 00:00,20.28,43.36,19.53,21.6
09/04/2020 00:00,31.06,59.96,16.86,12.63
10/04/2020 00:00,19.15,35.38,17.03,9.99
11/04/2020 00:00,19.88,40.19,16.59,11.51
12/04/2020 00:00,28.62,55.1,16.45,9.23
13/04/2020 00:00,32.5,65.68,16.41,2.93
14/04/2020 00:00,33.4,76.4,18.04,5.99
15/04/2020 00:00,28.52,65.33,15.99,3.12
16/04/2020 00:00,33.61,71.42,17.84,3.73
17/04/2020 00:00,32.68,75.68,19.36,10.12
18/04/2020 00:00,32.18,63.01,18.58,5.13
19/04/2020 00:00,25.84,54.2,16.11,9.96
20/04/2020 00:00,24.22,55.98,20.58,13.44
21/04/2020 00:00,25.25,55.05,30.1,19.27
22/04/2020 00:00,22.19,47.01,18.71,8.01
23/04/2020 00:00,23.12,57.18,16.05,6.28
24/04/2020 00:00,24.99,51.78,15.14,3.67
25/04/2020 00:00,28.49,68.83,15.63,8.15
26/04/2020 00:00,23.57,47.85,10.08,3.29
27/04/2020 00:00,17.98,48.75,10.14,2.96
28/04/2020 00:00,18.39,46.04,9.14,3.62
29/04/2020 00:00,12.98,35.99,12.48,4.95
30/04/2020 00:00,19.01,48.83,14.82,4.92
01/05/2020 00:00,21.12,50.43,14.57,5.72
02/05/2020 00:00,22.18,43.18,14.58,23.39
03/05/2020 00:00,33.85,83.09,21.11,10.08
04/05/2020 00:00,26.7,72.3,15.95,6.05
05/05/2020 00:00,30.55,74.6,14.73,4.83
06/05/2020 00:00,25.63,62.59,13.04,5.14
07/05/2020 00:00,25.45,57.3,12.51,3.41
08/05/2020 00:00,29.28,77.77,16.56,7.52
09/05/2020 00:00,23.49,64.72,15.51,6.38
10/05/2020 00:00,23.04,55.35,20.67,3.06
11/05/2020 00:00,31.29,76.4,23.79,15.55
12/05/2020 00:00,32.72,78.83,24.25,10.47
13/05/2020 00:00,18.65,58.09,16.3,3.99
14/05/2020 00:00,18.03,52.12,13.75,3.51
15/05/2020 00:00,19.17,60.04,16.69,11.62
16/05/2020 00:00,25.99,75.1,19.14,13.94
17/05/2020 00:00,25.2,68.4,16.78,7.97
18/05/2020 00:00,28.49,78.92,20.49,22.03
19/05/2020 00:00,46.04,132.37,23.93,25.56
20/05/2020 00:00,43.35,154.67,28.4,34.96
21/05/2020 00:00,49.28,148.22,28.48,50.3
22/05/2020 00:00,29.19,132.38,21.42,10.61
23/05/2020 00:00,49.06,150.52,25.75,15.59
24/05/2020 00:00,44.58,126.8,18.9,9.82
25/05/2020 00:00,33.45,93.54,12.86,6.26
26/05/2020 00:00,33.76,85.44,13.09,8.29
27/05/2020 00:00,32.04,86.22,13.88,4.93
28/05/2020 00:00,22.89,73.22,7.31,7.35
29/05/2020 00:00,26.05,108.38,16.28,16.93
30/05/2020 00:00,20.34,65.39,11.1,7.09
31/05/2020 00:00,22.52,58.95,17.15,3.67
01/06/2020 00:00,29.04,72.86,22.71,6.61
02/06/2020 00:00,18.43,43.82,14.75,3.12
03/06/2020 00:00,11.46,39.77,13.41,5.03
04/06/2020 00:00,14.76,38.29,10.38,6.82
05/06/2020 00:00,24.88,69.88,17.5,13.86
06/06/2020 00:00,32.36,106.55,17.84,29.93
07/06/2020 00:00,26.15,94.71,15.48,24.25
08/06/2020 00:00,27.22,105.4,19.55,26.91
09/06/2020 00:00,25.11,81.04,14.3,23.62
10/06/2020 00:00,23.98,50.3,13.42,9.91
11/06/2020 00:00,35.11,76.89,21.21,13.67
12/06/2020 00:00,27.15,63.46,16.42,9.61
13/06/2020 00:00,8.81,25.62,12.02,5.89
14/06/2020 00:00,15.13,38.86,15.36,12.89
15/06/2020 00:00,15.94,44.69,15.48,10.7
16/06/2020 00:00,7.25,18.35,8.46,4.56
17/06/2020 00:00,13.12,26.68,13.42,7.21
18/06/2020 00:00,14.14,38.53,10.87,5.84
19/06/2020 00:00,28.12,85.93,23.08,19.38
20/06/2020 00:00,30.49,99.68,15,21.16
21/06/2020 00:00,36.63,120.15,20.64,21.15
22/06/2020 00:00,29.43,95.82,13.02,17.31
23/06/2020 00:00,20.52,54.33,13.79,12.15
24/06/2020 00:00,13,56,6.83,11
25/06/2020 00:00,22.37,51.51,11.4,3.88
26/06/2020 00:00,26.17,60.97,11.86,3.98
27/06/2020 00:00,23.41,45.55,14.47,5.32
28/06/2020 00:00,25.92,54.17,18.57,10.16
29/06/2020 00:00,20.76,59.84,22.68,11.27
30/06/2020 00:00,21.55,73.31,20.04,6.27
01/07/2020 00:00,12.4,42.31,14.08,8.7
02/07/2020 00:00,14.67,36.79,14.21,15.55
03/07/2020 00:00,13.31,26.33,13.91,14.88
04/07/2020 00:00,16.59,32.91,15.2,11.99
05/07/2020 00:00,20.07,39.96,20.41,18.64
06/07/2020 00:00,21.56,49.2,17.36,12.26
07/07/2020 00:00,11.23,34.22,6.21,4.25
08/07/2020 00:00,9.14,28.85,9.46,7.39
09/07/2020 00:00,12.41,28.34,15.75,6.97
10/07/2020 00:00,15.86,35.63,17.86,13.57
11/07/2020 00:00,19.56,45.8,16.8,8.91
12/07/2020 00:00,20.4,52.39,13.72,13.89
13/07/2020 00:00,19.86,53.95,21.25,11.16
14/07/2020 00:00,16.75,36.32,13.9,7.87
15/07/2020 00:00,17.42,29.95,15.09,8.75
16/07/2020 00:00,9.22,24.42,14.35,6.86
17/07/2020 00:00,8.36,28.38,6.54,3.57
18/07/2020 00:00,14,43.53,11,5.76
19/07/2020 00:00,21.33,45.67,15.76,9.87
20/07/2020 00:00,20.34,49.52,18.14,12.37
21/07/2020 00:00,12.21,37.27,13.91,4.28
22/07/2020 00:00,19.29,44.92,18.58,5.05
23/07/2020 00:00,26.06,45.44,25.98,6.3
24/07/2020 00:00,18.64,42.09,20.06,5.6
25/07/2020 00:00,24.02,55.49,27.3,7.47
26/07/2020 00:00,11.87,30.04,13.28,4.63
27/07/2020 00:00,20.8,55.87,20.72,23.83
28/07/2020 00:00,26.96,72.22,18.07,28
29/07/2020 00:00,20.58,43.24,20.75,9.04
30/07/2020 00:00,23.24,47.48,22.46,3.77
31/07/2020 00:00,19.79,44.3,20.91,3.77
01/08/2020 00:00,28.79,56.56,28.53,6.94
02/08/2020 00:00,16.68,36.55,18.11,6.6
03/08/2020 00:00,13.8,22.41,14.69,11.22
04/08/2020 00:00,8.05,26.38,13.4,8.14
05/08/2020 00:00,5.91,12.98,13.05,6.65
06/08/2020 00:00,9.52,25.95,8.08,3.14
07/08/2020 00:00,8.25,23.9,9.29,5.17
08/08/2020 00:00,16.29,46.19,21.23,19.84
09/08/2020 00:00,22.12,57.12,17.09,20.99
10/08/2020 00:00,22.89,43.43,19.94,15.77
11/08/2020 00:00,17.8,32.09,19.19,19.17
12/08/2020 00:00,18,42.56,17.29,18.18
13/08/2020 00:00,14.31,25.43,20.23,14.18
14/08/2020 00:00,14.73,29.25,18.96,10.92
15/08/2020 00:00,8.4,13.95,8.06,6.85
16/08/2020 00:00,5.33,7.33,18.93,8.83
17/08/2020 00:00,14.61,22.39,25.89,16.62
18/08/2020 00:00,19.4,36.46,21.28,21.97
19/08/2020 00:00,21.24,39.45,19.41,24.27
20/08/2020 00:00,17.07,25.52,18.28,19.01
21/08/2020 00:00,8.7,None,12.37,7.84
22/08/2020 00:00,None,None,None,None
23/08/2020 00:00,None,None,None,None
24/08/2020 00:00,16.96,45.26,11.41,10.89
25/08/2020 00:00,20.19,48.11,18.72,10.06
26/08/2020 00:00,35.39,89.71,16.56,16.75
27/08/2020 00:00,29.85,60.75,17.65,12.39
28/08/2020 00:00,18.36,45.34,15.86,15.53
29/08/2020 00:00,14.55,42.75,14.03,17.09
30/08/2020 00:00,16.67,45.96,15.44,20.01
31/08/2020 00:00,21.45,64.47,15.69,26.4
01/09/2020 00:00,31.87,92.25,14.4,11.37
02/09/2020 00:00,25.78,68.03,11.84,9.99
03/09/2020 00:00,18.15,70.76,13.5,5.63
04/09/2020 00:00,13.11,48.45,11.93,2.28
05/09/2020 00:00,12.43,51.46,14.32,4.08
06/09/2020 00:00,13.52,39.49,10.37,3.08
07/09/2020 00:00,18.35,48,13.98,7
08/09/2020 00:00,18.24,53.34,16.77,15.39
09/09/2020 00:00,26.16,69.67,21.57,16.24
10/09/2020 00:00,34.1,80.22,23.24,34.27
11/09/2020 00:00,23.43,56.93,26.64,21.41
12/09/2020 00:00,8.02,20.93,14.9,26.1
13/09/2020 00:00,20.51,40.6,19.48,28.39
14/09/2020 00:00,30.27,55.97,18.94,39.01
15/09/2020 00:00,18.89,39.76,21.73,32.63
16/09/2020 00:00,20.82,40.88,15.84,28.38
17/09/2020 00:00,32.91,63.05,25.71,50.22
18/09/2020 00:00,31.59,59.13,26.19,36.34
19/09/2020 00:00,46.83,71.55,25.22,34.68
20/09/2020 00:00,34.96,55.24,14.67,22.48
21/09/2020 00:00,9.3,21.84,17.69,24.71
22/09/2020 00:00,10.16,20.65,11.85,23.88
23/09/2020 00:00,7.99,30.16,11.23,33
24/09/2020 00:00,10.12,37.11,12.83,41.39
25/09/2020 00:00,12.47,40.14,17.05,20.38
26/09/2020 00:00,11.09,25.09,21.73,26.35
27/09/2020 00:00,25.01,57.32,15.42,25.11
28/09/2020 00:00,26.49,94.49,27.5,25.45
29/09/2020 00:00,41.17,88.37,22.12,27.98
30/09/2020 00:00,34.29,68.68,16.95,17.24
01/10/2020 00:00,53.3,103.84,20.04,34.03
02/10/2020 00:00,45.85,115.95,22.76,36.52
03/10/2020 00:00,45.11,117.86,17.45,22.26
04/10/2020 00:00,49.44,133.86,29.47,36.26
05/10/2020 00:00,49.95,130.1,28.02,40.91
06/10/2020 00:00,48.95,124.24,20.64,30.84
07/10/2020 00:00,61.91,134.61,24.95,48.43
08/10/2020 00:00,58.16,114.78,21.32,21.63
09/10/2020 00:00,48.69,96.96,24.38,10.74
10/10/2020 00:00,43.93,109.29,34.49,26.51
11/10/2020 00:00,24.92,55.37,17.83,18.92
12/10/2020 00:00,23.25,43.74,20.01,22.02
13/10/2020 00:00,36.28,61.42,10.8,9.41
14/10/2020 00:00,8.95,17.11,14.23,7.72
15/10/2020 00:00,17.06,35.77,18.3,2.71
16/10/2020 00:00,24.15,61.3,20.89,12.36
17/10/2020 00:00,29.18,69.07,21.97,24.07
18/10/2020 00:00,28.85,56.73,25.5,27
19/10/2020 00:00,48.02,98.34,33.73,33.31
20/10/2020 00:00,51.26,83.9,30.76,15.19
21/10/2020 00:00,55.08,92.91,25.54,33.66
22/10/2020 00:00,77.38,155.88,27.55,34.81
23/10/2020 00:00,71.78,157.02,40.86,36.06
24/10/2020 00:00,69.88,155.2,43.72,29.33
25/10/2020 00:00,61.26,128.55,25.85,7.62
26/10/2020 00:00,59.55,122.14,19.46,19.08
27/10/2020 00:00,57.71,120.95,17.59,16.64
28/10/2020 00:00,64.66,127.8,25.16,15.13
29/10/2020 00:00,68.8,141.43,27.7,16.85
30/10/2020 00:00,74.67,148.14,19.67,29.77
31/10/2020 00:00,77.8,163.2,18.8,21.26
01/11/2020 00:00,69.91,152.95,20.97,13.21
02/11/2020 00:00,74.71,157.61,28.22,26.16
03/11/2020 00:00,79.55,163.17,18.32,15.79
04/11/2020 00:00,65.22,157.09,25.14,27.01
05/11/2020 00:00,54.62,137.78,22.17,13.47
06/11/2020 00:00,61.17,130.56,22.51,11.9
07/11/2020 00:00,76.5,148.92,19.91,14.92
08/11/2020 00:00,None,None,None,None
09/11/2020 00:00,67.66,148.71,23.9,22.62
10/11/2020 00:00,73.63,152.6,26.36,20.13
