From Date,PM2.5,PM10,NO2,SO2
14/06/2021 00:00,14.52,25.38,29.37,3.09
15/06/2021 00:00,10.06,16.46,29.31,3.56
16/06/2021 00:00,11.74,19.89,29.72,3.46
17/06/2021 00:00,11.75,22.16,31.48,3.56
18/06/2021 00:00,21.43,49.28,30.43,3.42
19/06/2021 00:00,17.73,39.82,32.45,3.42
20/06/2021 00:00,15.08,29.29,32.62,3.58
21/06/2021 00:00,49.67,142.18,32.99,3.98
22/06/2021 00:00,40.68,123.16,34.94,3.64
23/06/2021 00:00,37.44,104.15,35.53,3.68
24/06/2021 00:00,27.2,58.59,34.81,3.53
25/06/2021 00:00,19,42.24,35.2,3.63
26/06/2021 00:00,21.09,53.91,35.91,3.24
27/06/2021 00:00,None,None,None,None
28/06/2021 00:00,25.02,38.46,35.57,3.82
29/06/2021 00:00,36.96,61.47,37.91,4.09
30/06/2021 00:00,38.2,64.17,34.79,3.65
01/07/2021 00:00,20.06,49.49,29.46,3.61
02/07/2021 00:00,21.06,51.45,31.74,3.47
03/07/2021 00:00,22.88,66.85,32.57,3.96
04/07/2021 00:00,31.92,73.58,32.89,3.78
05/07/2021 00:00,38.7,82.45,32.83,3.68
06/07/2021 00:00,35.28,70.62,32.01,3.23
07/07/2021 00:00,31.09,63.4,33.26,3.64
08/07/2021 00:00,21.09,31.26,34.48,3.69
09/07/2021 00:00,13.4,21.48,34.39,3.52
10/07/2021 00:00,16.55,26.05,33.65,3.41
11/07/2021 00:00,18.53,26.72,30.97,3.7
12/07/2021 00:00,11.55,17.22,29.73,3.8
13/07/2021 00:00,14.27,23,32.17,3.4
14/07/2021 00:00,10.1,16.5,25.95,4.01
15/07/2021 00:00,16.23,26.67,28.68,3.9
16/07/2021 00:00,10.18,14.22,33.27,3.76
17/07/2021 00:00,18.78,32.35,37.09,4.41
18/07/2021 00:00,18.59,26.34,38.52,3.86
19/07/2021 00:00,11.05,15.27,37.28,3.88
20/07/2021 00:00,15.28,25.13,38.57,3.73
21/07/2021 00:00,9.36,10.32,35.7,11.75
22/07/2021 00:00,11.31,None,34.11,3.41
23/07/2021 00:00,14.9,None,37.58,3.23
24/07/2021 00:00,14.55,None,39.6,3.29
25/07/2021 00:00,15.78,None,39.3,3.42
26/07/2021 00:00,15.49,None,40.12,3.52
27/07/2021 00:00,17.01,None,40.86,3.69
28/07/2021 00:00,12.52,None,34.99,3.64
29/07/2021 00:00,15.1,None,34.78,3.49
30/07/2021 00:00,13.51,None,33.15,3.6
31/07/2021 00:00,12.83,None,29.56,3.32
01/08/2021 00:00,12.78,None,34.2,3.4
02/08/2021 00:00,13.2,None,34.43,3.47
03/08/2021 00:00,17.16,None,33.74,3.37
04/08/2021 00:00,12.61,None,33.55,3.18
05/08/2021 00:00,15.33,None,34.19,3.28
06/08/2021 00:00,21.01,None,28.87,3.45
07/08/2021 00:00,25.81,71.2,28.52,3.58
08/08/2021 00:00,30.82,69.4,32.44,3.86
09/08/2021 00:00,26.72,54.96,32.18,3.7
10/08/2021 00:00,24.43,57.66,33.44,3.81
11/08/2021 00:00,23.27,52.36,35.08,3.64
12/08/2021 00:00,21.73,47.23,35.15,3.83
13/08/2021 00:00,24.61,55.57,33.62,3.21
14/08/2021 00:00,27.48,52.5,33.28,3.4
15/08/2021 00:00,None,20.22,33.21,3.27
16/08/2021 00:00,21.93,18.16,33.09,3.05
17/08/2021 00:00,28.25,135,33.36,3.6
18/08/2021 00:00,18.98,25.54,32.57,3.03
19/08/2021 00:00,21.32,53.51,30.38,3.19
20/08/2021 00:00,18.82,32.66,32.08,3.52
21/08/2021 00:00,24.08,44.89,33.54,3.33
22/08/2021 00:00,26.03,46.88,34.91,3.47
23/08/2021 00:00,26.22,44.15,33.22,3.92
24/08/2021 00:00,46.04,None,41.62,4.32
25/08/2021 00:00,30.45,None,35.86,3.61
26/08/2021 00:00,26.47,None,32.96,3.92
27/08/2021 00:00,31.76,None,37.24,3.49
28/08/2021 00:00,24.09,None,37.22,3.6
29/08/2021 00:00,23.86,None,37.05,3.16
30/08/2021 00:00,22.16,None,36.78,3.25
31/08/2021 00:00,27.09,None,36.42,3.32
01/09/2021 00:00,27.44,None,36.67,3.39
02/09/2021 00:00,38.11,49.67,33.37,3.79
03/09/2021 00:00,21.9,32.42,34.48,3.58
04/09/2021 00:00,16.93,35.91,37.94,3.72
05/09/2021 00:00,16.81,25.53,39.75,3.18
06/09/2021 00:00,18.34,47.85,36.99,3.05
07/09/2021 00:00,13.19,19.79,35.04,3.62
08/09/2021 00:00,None,15.22,32.8,3.61
09/09/2021 00:00,None,19.65,29.1,3.81
10/09/2021 00:00,None,20.93,35.91,3.07
11/09/2021 00:00,None,23.34,28.18,3.52
12/09/2021 00:00,None,23.79,34.18,3.61
13/09/2021 00:00,10,18.58,29.06,4.11
14/09/2021 00:00,17.22,None,31.62,3.88
15/09/2021 00:00,24.71,None,33.72,3.17
16/09/2021 00:00,23.11,None,26.77,3.36
17/09/2021 00:00,29,45.2,22.97,4.04
18/09/2021 00:00,31.25,47.09,28.44,5.41
19/09/2021 00:00,None,None,None,None
20/09/2021 00:00,15.6,28.38,31.51,3.41
21/09/2021 00:00,14.78,20.33,30.22,3.62
22/09/2021 00:00,13.26,None,32.79,3.93
23/09/2021 00:00,14.3,31.7,30.78,3.56
24/09/2021 00:00,16.74,42,32.41,3.2
25/09/2021 00:00,20.18,35.66,31.79,4.08
26/09/2021 00:00,None,None,None,None
27/09/2021 00:00,13.85,19.1,33.49,3.38
28/09/2021 00:00,18.76,23.52,33.44,3.2
29/09/2021 00:00,19.52,36.43,30.8,3.5
30/09/2021 00:00,23.25,40.22,32.99,3.19
01/10/2021 00:00,48.34,86.83,40.89,3.74
02/10/2021 00:00,29.4,64.4,40.73,3.35
03/10/2021 00:00,23.76,52.59,38.6,3.29
04/10/2021 00:00,44.68,71.52,38.25,4.91
05/10/2021 00:00,50.82,91.68,39.77,4.01
06/10/2021 00:00,32.34,67.48,38.62,3.61
07/10/2021 00:00,29.5,62.41,39.47,3.72
08/10/2021 00:00,30.39,46.15,35.92,4.43
09/10/2021 00:00,22.44,30.94,36.46,3.84
10/10/2021 00:00,48,88.05,43.23,3.79
11/10/2021 00:00,56.5,118.52,42.19,8.05
12/10/2021 00:00,74.72,155.56,47.13,3.93
13/10/2021 00:00,78.92,159.83,43.49,3.93
14/10/2021 00:00,76.38,159.88,43.47,3.36
15/10/2021 00:00,66.67,139.17,44.24,3.55
16/10/2021 00:00,63.62,94.22,43.1,3.45
17/10/2021 00:00,41.24,62.97,37.01,3.25
18/10/2021 00:00,58.1,91.7,35.85,3.66
19/10/2021 00:00,57.69,102.37,35.22,3.1
20/10/2021 00:00,67.23,131.83,41.12,3.26
21/10/2021 00:00,61.45,117.34,38.63,3.86
22/10/2021 00:00,63.98,116.16,41.2,3.78
23/10/2021 00:00,67.07,122.38,41.97,3.2
24/10/2021 00:00,70.64,150.5,48.26,5.04
25/10/2021 00:00,74.21,143.9,40.64,4.17
26/10/2021 00:00,74.9,160.63,41.37,4.54
27/10/2021 00:00,77.85,165.37,41.82,4.52
28/10/2021 00:00,80.63,155.91,37.93,3.93
29/10/2021 00:00,80.41,170.11,48.77,4.48
30/10/2021 00:00,79.05,157.63,47.18,4.36
31/10/2021 00:00,79.39,130.39,42.54,3.69
01/11/2021 00:00,79.02,163.78,49.74,5.41
02/11/2021 00:00,61.97,116.54,47.3,3.93
03/11/2021 00:00,37.4,74.93,44.51,3.99
04/11/2021 00:00,43.34,86.01,49.37,3.86
05/11/2021 00:00,52.64,102.03,49.3,3.65
06/11/2021 00:00,69.58,126.26,None,4.7
07/11/2021 00:00,81.16,159.28,None,4.56
08/11/2021 00:00,78.84,156.22,None,4.5
09/11/2021 00:00,79.98,172.94,None,4.47
10/11/2021 00:00,79.72,175.81,None,4.24
11/11/2021 00:00,79.43,174.95,0.17,4.55
12/11/2021 00:00,72.73,153.49,0.22,4.83
13/11/2021 00:00,39.18,83.92,0.22,4.51
14/11/2021 00:00,39.9,91.44,0.18,4.69
15/11/2021 00:00,38,85.4,0.23,4.1
16/11/2021 00:00,27.58,65.8,10.96,4.18
17/11/2021 00:00,39.79,99.24,24.36,3.79
18/11/2021 00:00,61.21,112.07,26.85,3.98
19/11/2021 00:00,45.33,84.9,24.01,3.74
20/11/2021 00:00,35.03,68.5,26.32,3.83
21/11/2021 00:00,30.98,52.45,24.09,4.06
22/11/2021 00:00,37.66,100.24,22.89,4.14
23/11/2021 00:00,46.15,98.18,24.05,3.56
24/11/2021 00:00,63.66,122.68,27.75,3.65
25/11/2021 00:00,63.3,131.02,31.87,3.61
26/11/2021 00:00,76.41,151.76,31.57,3.21
27/11/2021 00:00,75.35,147.08,31.7,3.6
28/11/2021 00:00,76.67,147.4,33.71,3.4
29/11/2021 00:00,80.43,164.53,32.32,3.47
30/11/2021 00:00,79.43,162.64,36.41,3.52
01/12/2021 00:00,79.74,162.82,34.3,3.2
02/12/2021 00:00,80.22,149.29,35.13,3.04
03/12/2021 00:00,78.17,170.08,33.33,3.12
04/12/2021 00:00,78.07,158.64,29.98,3.65
05/12/2021 00:00,74.54,148.24,29.61,3.11
06/12/2021 00:00,61.5,125.43,27.29,3.63
07/12/2021 00:00,69.32,140.26,30.87,3.65
08/12/2021 00:00,76.65,153.33,32.37,3.01
09/12/2021 00:00,72.09,138.39,31.45,3.28
10/12/2021 00:00,55.68,112.81,31.64,3.41
11/12/2021 00:00,71.6,139.75,31.21,3.91
12/12/2021 00:00,78.44,159.02,34.87,3.05
13/12/2021 00:00,78.26,156.53,35.55,3.33
14/12/2021 00:00,80.48,166.38,34.64,3.24
15/12/2021 00:00,80.1,174.57,37.92,3.21
16/12/2021 00:00,79.15,166.28,34.51,3.33
17/12/2021 00:00,76.01,165.01,35.98,2.8
18/12/2021 00:00,76.84,170.17,37.21,3.73
19/12/2021 00:00,78.69,177.47,38.67,2.78
20/12/2021 00:00,79.07,173.04,39.41,2.92
21/12/2021 00:00,77.17,167.07,38.65,4.1
22/12/2021 00:00,79.33,174.59,43.43,3.17
23/12/2021 00:00,80.76,169.22,40.92,3.71
24/12/2021 00:00,77.83,162.14,38.01,3.44
25/12/2021 00:00,79.78,161.99,34.96,2.93
26/12/2021 00:00,78.1,179.77,38.82,3.35
27/12/2021 00:00,79,162,37.42,3.24
28/12/2021 00:00,72.39,140.83,36.62,3.09
29/12/2021 00:00,65.18,127.73,36.44,2.82
30/12/2021 00:00,69.35,138.83,40.01,3.19
31/12/2021 00:00,76.43,154.86,37.68,3.13
01/01/2022 00:00,78.21,163.23,41.09,3
02/01/2022 00:00,79.06,172.06,42.35,3.15
03/01/2022 00:00,79.09,165.26,36.45,2.85
04/01/2022 00:00,81.61,175.21,35.37,3.2
05/01/2022 00:00,79.77,159.1,39.39,3.12
06/01/2022 00:00,69.23,140.58,38.95,3.01
07/01/2022 00:00,56.07,121.33,36.25,2.64
08/01/2022 00:00,44.2,107.3,35.14,2.63
09/01/2022 00:00,52.1,126.95,36.6,3.2
10/01/2022 00:00,50.95,120.98,33.44,3.03
11/01/2022 00:00,47.22,100.77,32.38,2.97
12/01/2022 00:00,51.7,101.49,29.6,3.39
13/01/2022 00:00,49.45,93.06,32.62,3.09
14/01/2022 00:00,43.91,84.51,32.07,3.08
15/01/2022 00:00,45.16,81.74,34.2,2.92
16/01/2022 00:00,62.5,107.34,33.47,3.3
17/01/2022 00:00,61.14,111.43,34.86,3.03
18/01/2022 00:00,73.39,137,34.83,3.21
19/01/2022 00:00,71.02,145.12,32.58,2.99
20/01/2022 00:00,67.15,145.23,31.75,2.98
21/01/2022 00:00,63.05,118.66,30.58,3.02
22/01/2022 00:00,58.72,134.38,31.88,2.78
23/01/2022 00:00,45.72,98.59,30.78,3.13
24/01/2022 00:00,74.43,163.86,33.6,3.25
25/01/2022 00:00,79.65,177.65,35.69,2.47
26/01/2022 00:00,79.81,180.08,39.53,2.96
27/01/2022 00:00,80.35,178.62,39.37,2.89
28/01/2022 00:00,72.82,167.29,43.46,2.59
29/01/2022 00:00,67.66,143.77,43.15,2.86
30/01/2022 00:00,73.16,155.59,38.51,3.04
31/01/2022 00:00,75.63,164.19,36.76,2.86
01/02/2022 00:00,78.62,169.05,38.91,2.73
02/02/2022 00:00,77.84,159.79,35.85,2.92
03/02/2022 00:00,75.71,169.33,22.36,3.77
04/02/2022 00:00,62.09,147.12,25.44,3.38
05/02/2022 00:00,77.41,178,33,3.47
06/02/2022 00:00,73.02,176.77,39.19,2.84
07/02/2022 00:00,67.89,156.54,33.39,3.27
08/02/2022 00:00,65.75,161.25,30.37,3.58
09/02/2022 00:00,64.96,147.68,27.17,3.46
10/02/2022 00:00,69.25,151.04,28.53,3.78
11/02/2022 00:00,79.11,174.36,31.83,3.45
12/02/2022 00:00,75.25,163.07,36.6,3.7
13/02/2022 00:00,72.67,174.39,38.15,3.87
14/02/2022 00:00,75.82,155.68,33.08,3.21
15/02/2022 00:00,74.77,148.02,31.65,3.47
16/02/2022 00:00,68.48,139.23,30.6,3.48
17/02/2022 00:00,67.93,135.16,30.51,3.7
18/02/2022 00:00,65.33,132.82,31.16,3.44
19/02/2022 00:00,66.7,141.82,32.9,3.39
20/02/2022 00:00,66.58,142.6,27.97,4.05
21/02/2022 00:00,69.66,151.59,28.33,3.63
22/02/2022 00:00,72.81,166.93,28.01,4.02
23/02/2022 00:00,60.18,131.74,20.52,3.7
24/02/2022 00:00,52.57,120.24,20.31,3.85
25/02/2022 00:00,43.81,124.4,27.69,3.8
26/02/2022 00:00,40.94,120.86,27.02,3.74
27/02/2022 00:00,39.17,118.29,24.26,3.67
28/02/2022 00:00,39.18,108.6,27.68,3.93
01/03/2022 00:00,37.68,113.2,30.94,3.41
02/03/2022 00:00,40.37,123.79,31.28,3.75
03/03/2022 00:00,49.91,132.55,31.37,3.59
04/03/2022 00:00,55,135.7,31.54,3.4
05/03/2022 00:00,58.68,134.21,31.26,3.38
06/03/2022 00:00,59.28,145.53,31.08,3.24
07/03/2022 00:00,56.83,125.28,28.72,3.58
08/03/2022 00:00,70.41,144.39,30.43,3.7
09/03/2022 00:00,73.37,165.09,28.82,3.85
10/03/2022 00:00,79.26,166.57,29.53,3.48
11/03/2022 00:00,79.23,161.94,28.94,4.08
12/03/2022 00:00,80.79,160.19,26.2,3.25
13/03/2022 00:00,79.64,179.27,29.76,3.85
14/03/2022 00:00,68.64,171.17,29.9,4.24
15/03/2022 00:00,69.82,179.4,31.81,4.21
16/03/2022 00:00,62.07,168.83,31.83,4.05
17/03/2022 00:00,70.2,171.03,29.65,3.81
18/03/2022 00:00,76,155.76,26.08,3.42
19/03/2022 00:00,73.98,145.95,26.75,3.51
20/03/2022 00:00,68.79,135.95,27.44,3.14
21/03/2022 00:00,76.29,159.62,29.49,3.55
22/03/2022 00:00,78.58,152.21,28.64,3.58
23/03/2022 00:00,80.73,159.31,28.51,4.02
24/03/2022 00:00,78.03,152.6,24.52,3.68
25/03/2022 00:00,78.15,146.39,24.54,3.67
26/03/2022 00:00,74.07,142.47,22.39,3.42
27/03/2022 00:00,72.94,153.61,24.54,3.82
28/03/2022 00:00,76.29,153.91,24.67,3.82
29/03/2022 00:00,71.45,146.14,22.17,3.78
30/03/2022 00:00,71.61,152.86,22.99,3.24
31/03/2022 00:00,72.6,156.26,21.81,3.26
01/04/2022 00:00,77.56,154.78,22.39,4.12
02/04/2022 00:00,68.54,127.09,20.98,3.64
03/04/2022 00:00,None,124.36,20.08,3.5
04/04/2022 00:00,62.25,123.17,20.06,3.7
05/04/2022 00:00,53.76,122.74,20.7,3.91
06/04/2022 00:00,56.15,127.83,19.71,3.8
07/04/2022 00:00,65.9,139.21,21.24,3.98
08/04/2022 00:00,52.49,131.94,22.5,3.61
09/04/2022 00:00,43.85,104.69,18.61,3.67
10/04/2022 00:00,36.45,95.95,17.18,3.42
11/04/2022 00:00,40.86,108.33,18.65,3.59
12/04/2022 00:00,48.48,130.82,20.34,3.76
13/04/2022 00:00,39.63,120.04,19.71,4.32
14/04/2022 00:00,39.99,109.53,16.84,3.42
15/04/2022 00:00,56.05,129.91,17.74,3.07
16/04/2022 00:00,59.48,144.66,20.18,3.97
17/04/2022 00:00,56.76,116.28,17.75,3.41
18/04/2022 00:00,60.92,119.2,17.44,3.7
19/04/2022 00:00,56.34,119.02,16.93,3.69
20/04/2022 00:00,59.11,119.7,18.06,3.62
21/04/2022 00:00,67.18,125.16,18.62,3.88
22/04/2022 00:00,58.28,109.67,17.72,3.58
23/04/2022 00:00,49.24,103.2,15.61,3.71
24/04/2022 00:00,46.17,98.84,17.08,3.62
25/04/2022 00:00,73.73,155.61,20.54,4.08
26/04/2022 00:00,54.81,111.16,16.7,3.32
27/04/2022 00:00,70.66,138.98,18.34,3.72
28/04/2022 00:00,62.54,120.11,17.98,3.79
29/04/2022 00:00,57.33,115.44,19.01,4.13
30/04/2022 00:00,59.41,115.22,16.59,3.56
01/05/2022 00:00,64.34,136.93,19.44,3.88
02/05/2022 00:00,52.09,118.22,17.28,4.12
03/05/2022 00:00,67.34,141.28,18.75,4.07
04/05/2022 00:00,51.26,105.85,19.26,3.82
05/05/2022 00:00,65.79,135.27,22.1,4.24
06/05/2022 00:00,59.85,123.43,21.27,3.37
07/05/2022 00:00,58.25,127.67,20.36,3.56
08/05/2022 00:00,65.15,138.19,23.03,3.74
09/05/2022 00:00,72.91,152.58,21.2,3.91
10/05/2022 00:00,72.97,167.4,21.68,4.1
11/05/2022 00:00,45.09,81.45,14.71,3.68
12/05/2022 00:00,39.48,84.64,18,3.99
13/05/2022 00:00,51.35,99.29,16.68,3.44
14/05/2022 00:00,54.53,124.41,15.21,3.92
15/05/2022 00:00,57.91,119.86,15.46,3.84
16/05/2022 00:00,57.33,109.1,17.47,3.92
17/05/2022 00:00,46.11,83.49,13.43,3.82
18/05/2022 00:00,50.76,96.6,14.26,4.08
19/05/2022 00:00,34.34,74.68,15.82,3.48
20/05/2022 00:00,30.72,53.31,12.05,3.53
21/05/2022 00:00,44.33,107.79,10.31,3.61
22/05/2022 00:00,38.69,110.46,10.32,3.44
23/05/2022 00:00,31.5,78.87,9.03,3.19
24/05/2022 00:00,35.79,82.08,10.5,3.27
25/05/2022 00:00,55.41,130.52,11.78,3.6
26/05/2022 00:00,50.02,114.82,12.48,3.13
27/05/2022 00:00,39.3,94.09,11.42,3.53
28/05/2022 00:00,34.3,96.08,11.9,3.62
29/05/2022 00:00,37.91,107.78,13.11,3.54
30/05/2022 00:00,45.64,114.34,11.56,3.78
31/05/2022 00:00,44.23,106.12,12.75,3.55
01/06/2022 00:00,38.65,76.9,12.34,3.27
02/06/2022 00:00,53.45,115.8,13.48,3.63
03/06/2022 00:00,44.4,101.9,12.98,3.6
04/06/2022 00:00,53.85,134.92,16.4,3.85
05/06/2022 00:00,60.96,147.67,18.57,3.11
06/06/2022 00:00,38.66,68.65,12.82,3.52
07/06/2022 00:00,37.6,104.79,11.33,4.02
08/06/2022 00:00,38.76,86.94,12.49,3.69
09/06/2022 00:00,27.99,52.96,11.27,3.47
10/06/2022 00:00,15.38,36.3,11.08,3.36
11/06/2022 00:00,14.48,52.76,11.48,3.54
12/06/2022 00:00,17.02,55.66,12.31,3.36
13/06/2022 00:00,15.23,36.64,12.01,3.58
14/06/2022 00:00,19.3,45.69,15.68,3.83
15/06/2022 00:00,23.4,41.22,13.12,3.34
16/06/2022 00:00,34.31,76.28,15.07,3.8
17/06/2022 00:00,36.82,73.01,16.9,3.58
18/06/2022 00:00,35.1,71.06,15.38,3.26
19/06/2022 00:00,30.22,56.2,13.1,3.82
20/06/2022 00:00,19.64,38.15,11.01,3.55
21/06/2022 00:00,12.69,26.28,10.62,3.49
22/06/2022 00:00,21.82,39.46,11.1,3.44
23/06/2022 00:00,32.98,49.76,11.08,3.21
24/06/2022 00:00,18.26,29.39,10.69,3.54
25/06/2022 00:00,13.77,30.33,10.6,3.25
26/06/2022 00:00,15.45,39.56,10.29,3.57
27/06/2022 00:00,19.65,41.17,9.85,3.37
28/06/2022 00:00,16.4,28.12,8.55,3.58
29/06/2022 00:00,21.98,43.39,8.24,3.18
30/06/2022 00:00,18.92,36.82,8.05,3.58
01/07/2022 00:00,15.72,30.36,7.29,3.67
02/07/2022 00:00,24.09,47,7.04,3.84
03/07/2022 00:00,24.8,51.41,8.1,3.76
04/07/2022 00:00,19.34,45.07,6.83,3.33
05/07/2022 00:00,10.72,18.62,6.04,3.82
06/07/2022 00:00,16.26,25.89,6.33,3.52
07/07/2022 00:00,17.24,28.79,6.77,3.75
08/07/2022 00:00,18.26,26.95,6.88,3.36
09/07/2022 00:00,13.64,20.69,7.52,3.78
10/07/2022 00:00,15.15,25.3,6.82,3.35
11/07/2022 00:00,16.01,26.11,6.91,3.41
12/07/2022 00:00,12.68,19.61,6.5,3.13
13/07/2022 00:00,12.94,19.25,6.32,3.68
14/07/2022 00:00,16.12,25.07,5.58,3.88
15/07/2022 00:00,16.16,36.42,5.98,3.52
16/07/2022 00:00,19.83,36.55,6.31,3.52
17/07/2022 00:00,16.48,27.56,7.14,3.53
18/07/2022 00:00,17.16,28.39,7.39,3.75
19/07/2022 00:00,19.3,41.33,7.88,3.68
20/07/2022 00:00,22.44,47.95,8.19,3.56
21/07/2022 00:00,22.85,50.78,8.67,3.52
22/07/2022 00:00,16.93,29.4,8.05,3.62
23/07/2022 00:00,14.41,23.8,7.08,3.56
24/07/2022 00:00,16.42,30.07,7.49,3.55
25/07/2022 00:00,20.18,36.65,8.23,3.69
26/07/2022 00:00,15.91,22.79,9.98,3.36
27/07/2022 00:00,36.04,65.56,10.67,3.84
28/07/2022 00:00,50.09,81.56,11.58,4.05
29/07/2022 00:00,55.12,75.14,11.74,4.27
30/07/2022 00:00,42.96,73.64,9.63,4.24
31/07/2022 00:00,35.32,54.5,8.28,3.67
01/08/2022 00:00,40.14,63.75,7.65,3.86
02/08/2022 00:00,33.29,57.66,6.58,3.83
03/08/2022 00:00,37.93,62.06,7.63,3.8
04/08/2022 00:00,34.38,58.57,6.21,3.67
05/08/2022 00:00,18.61,27.11,4.88,3.68
06/08/2022 00:00,13.21,23.35,4.12,3.35
07/08/2022 00:00,11.39,17.1,3.84,3.34
08/08/2022 00:00,7.9,13.36,4.92,3.2
09/08/2022 00:00,13.98,23.38,3.16,3.71
10/08/2022 00:00,15.35,29.64,3.12,3.6
11/08/2022 00:00,15.36,28.27,3.85,3.87
12/08/2022 00:00,12.67,24.46,3.78,3.45
13/08/2022 00:00,13.27,28.99,5.8,3.43
14/08/2022 00:00,11.92,22.51,8.89,4.75
15/08/2022 00:00,10.76,21.79,7.23,5.19
16/08/2022 00:00,17.08,33.16,4.52,5.65
17/08/2022 00:00,19.62,30.91,5.79,4.85
18/08/2022 00:00,21.53,35.98,9.59,0.3
19/08/2022 00:00,25.38,40.58,10.12,0.7
20/08/2022 00:00,19.43,31.18,10.14,0.23
21/08/2022 00:00,23.87,42.33,10.9,0.15
22/08/2022 00:00,21.75,34.67,10.17,0.24
23/08/2022 00:00,19.43,36.49,10.82,1.97
24/08/2022 00:00,22.17,38.89,11.11,2.29
25/08/2022 00:00,26.1,44.67,12.71,2.21
26/08/2022 00:00,34.35,57.17,15.17,2.1
27/08/2022 00:00,40.75,67.38,12.51,2.11
28/08/2022 00:00,None,77.62,12.66,1.89
29/08/2022 00:00,58.84,77.75,12.77,2.28
30/08/2022 00:00,46.82,73.84,15.82,2.53
31/08/2022 00:00,39.91,59.16,17.26,1.95
01/09/2022 00:00,29.38,62.8,13.91,4.12
02/09/2022 00:00,27.77,51.46,12.99,2.78
03/09/2022 00:00,29.01,52.82,13.45,2.02
04/09/2022 00:00,14,62.77,13.73,1.7
05/09/2022 00:00,36.18,46.57,12.5,2.35
06/09/2022 00:00,45.33,65.04,13.58,2.66
07/09/2022 00:00,36.24,44.19,11.9,2.21
08/09/2022 00:00,26.26,None,8.88,1.58
09/09/2022 00:00,25.37,27.97,9.14,1.59
10/09/2022 00:00,15.12,21.85,8.71,2.27
11/09/2022 00:00,11.06,15.95,7.09,2.02
12/09/2022 00:00,10.41,15.21,7.62,2.44
13/09/2022 00:00,19.41,31.05,7.02,2.21
14/09/2022 00:00,22.37,33,7.01,1.49
15/09/2022 00:00,16.24,25.15,6.44,1.64
16/09/2022 00:00,17.83,26.83,6.44,2.32
17/09/2022 00:00,19.84,30.15,7.23,2.12
18/09/2022 00:00,23.2,40,8.59,2.2
19/09/2022 00:00,24.3,32.03,8.36,2.28
20/09/2022 00:00,24.38,28.69,9.01,1.84
21/09/2022 00:00,37.14,45.74,9.85,2.11
22/09/2022 00:00,35.54,43.53,11.14,2.5
23/09/2022 00:00,32.73,43.09,10.55,2.24
24/09/2022 00:00,28.62,42.01,10.97,2.83
25/09/2022 00:00,33.68,50.67,13.32,2.38
26/09/2022 00:00,53.2,67.51,12.87,2.09
27/09/2022 00:00,47.39,57.38,14.72,2.95
28/09/2022 00:00,58.99,74.97,13.2,2.08
29/09/2022 00:00,48.86,54.41,14.85,1.98
30/09/2022 00:00,63.78,90.97,15.83,2.57
01/10/2022 00:00,54.95,67.47,16.35,2.23
02/10/2022 00:00,39.4,53.83,14.21,2.07
03/10/2022 00:00,50.18,72.05,14.24,2.8
04/10/2022 00:00,57.2,80.76,16.16,2.2
05/10/2022 00:00,72.27,99.19,17.05,2.44
06/10/2022 00:00,32.48,40,15.46,3.63
07/10/2022 00:00,42.07,69.87,15.59,2.48
08/10/2022 00:00,37.11,53.49,14.93,2.18
09/10/2022 00:00,37.58,56.83,16.73,2.01
10/10/2022 00:00,30.32,45.87,14.89,2.57
11/10/2022 00:00,30.93,57.31,15.76,2.29
12/10/2022 00:00,41.04,66.8,16.66,2.75
13/10/2022 00:00,43.75,76.21,18.24,2.9
14/10/2022 00:00,39.47,64.79,16.87,1.82
15/10/2022 00:00,63.22,83.11,16.45,2.63
16/10/2022 00:00,32.18,51.51,15.75,2.25
17/10/2022 00:00,33.88,72,16.2,2.68
18/10/2022 00:00,42.39,73.66,17.65,2.11
19/10/2022 00:00,63.09,110.58,18.81,3.04
20/10/2022 00:00,59.56,107.56,20.75,2.61
21/10/2022 00:00,74.85,123.22,22.52,2.55
22/10/2022 00:00,73.35,126.97,22.56,1.82
23/10/2022 00:00,73.96,148.36,21.85,1.69
24/10/2022 00:00,72.55,126.19,18.46,1.92
25/10/2022 00:00,75.14,144.75,19.85,2.43
26/10/2022 00:00,76.77,154.47,24.59,2.33
27/10/2022 00:00,76.06,134.18,20.93,2.16
28/10/2022 00:00,76.04,134.79,23.6,2.09
29/10/2022 00:00,75.77,148.47,29.27,2.12
30/10/2022 00:00,76.68,162.38,29.79,2
31/10/2022 00:00,81.78,152.33,26.11,1.65
01/11/2022 00:00,75.62,125.41,24.33,1.38
02/11/2022 00:00,80.35,167.21,27.55,2.57
03/11/2022 00:00,80.4,161.52,27.8,2.18
04/11/2022 00:00,81.27,154.72,27.71,2.64
05/11/2022 00:00,76.5,134.24,27.18,2.58
06/11/2022 00:00,78.3,156.78,29.28,2.66
07/11/2022 00:00,79.56,165.69,28.22,2.29
08/11/2022 00:00,75.5,161.89,27.02,2.17
09/11/2022 00:00,79.41,169.14,29.68,2.08
10/11/2022 00:00,80.39,146.97,29.6,2.2
11/11/2022 00:00,79.57,164.76,29.73,1.14
12/11/2022 00:00,80.82,170.29,29.76,2.86
13/11/2022 00:00,78.25,166.75,32.47,1.33
14/11/2022 00:00,80.54,168.94,31.69,1.63
15/11/2022 00:00,80.53,161.45,31.49,1.75
16/11/2022 00:00,76.73,144.08,33.5,1.15
17/11/2022 00:00,78.07,168.4,33.29,1.68
18/11/2022 00:00,78.65,170.08,34.39,1.98
